id,class4,p
1371,II,0.8150385939130255
1372,nonevent,0.14610012777154002
1373,II,0.9850617980569382
1374,nonevent,0.005766468590116188
1375,nonevent,0.01887567708981048
1376,nonevent,0.21151904277768507
1377,II,0.7421537485381857
1378,II,0.764070388385391
1379,nonevent,0.4958554047791511
1380,II,0.9655603230510904
1381,Ib,0.9236819741115881
1382,II,0.8349740085720406
1383,nonevent,0.17152511630703357
1384,nonevent,0.27788374600151394
1385,nonevent,0.23350104061990576
1386,nonevent,0.07984976406766771
1387,nonevent,0.020022940188634902
1388,II,0.9893765910816172
1389,Ib,0.9183905810746005
1390,nonevent,0.015656279891513684
1391,II,0.9102962349918373
1392,nonevent,0.0725711515015182
1393,nonevent,0.06461256878411725
1394,nonevent,0.003904838958800921
1395,Ib,0.9824282697619933
1396,II,0.9759062990813444
1397,nonevent,0.0031779058831521317
1398,nonevent,0.2865636192099496
1399,nonevent,0.13857071704576165
1400,II,0.9053953418124113
1401,nonevent,0.05888565156383772
1402,II,0.968723905058584
1403,II,0.8834648071007979
1404,nonevent,0.127587055863185
1405,nonevent,0.08144995859442872
1406,nonevent,0.008359113348390252
1407,nonevent,0.2467122232394828
1408,nonevent,0.14517291833507376
1409,Ib,0.9928206797722875
1410,nonevent,0.28903197471375486
1411,nonevent,0.0942805113993082
1412,II,0.914947758065466
1413,nonevent,0.21181056556657826
1414,Ib,0.9740609811375467
