id,class4,p
1360,II,0.6466758032714587
1361,nonevent,0.28942540884123086
1362,II,0.9797043036518228
1363,Ib,0.5379580443689976
1364,Ib,0.9973221423724433
1365,nonevent,0.007720368216067208
1366,II,0.9246458111999163
1367,nonevent,0.09625975184256848
1368,nonevent,0.08939850101546158
1369,nonevent,0.004565938688811011
1370,nonevent,0.169037037280107
1371,II,0.8946749108389415
1372,nonevent,0.15969428199456
1373,Ib,0.9987782840575843
1374,nonevent,0.0004820869481361841
1375,nonevent,0.0033066204793472513
1376,nonevent,0.2639775912085267
1377,II,0.8703760015863437
1378,Ib,0.8848011055056908
1379,nonevent,0.25811181987304116
1380,Ib,0.9929773381149466
1381,II,0.9377694084712669
1382,II,0.9102603871257529
1383,nonevent,0.12862710740143027
1384,nonevent,0.32451786715302616
1385,nonevent,0.04875037993267183
1386,nonevent,0.133265590630078
1387,nonevent,0.0026401948655706414
1388,II,0.9940488331938396
1389,II,0.990622415262547
1390,nonevent,0.0034790118731004723
1391,II,0.9255932793165349
1392,nonevent,0.01142208453890155
1393,nonevent,0.014522962781998857
1394,nonevent,0.0013657676089091316
1395,II,0.9974149802097982
1396,II,0.9846013403572511
1397,nonevent,0.0002677005415883512
1398,nonevent,0.34179173389468565
1399,nonevent,0.09173579890768974
1400,II,0.9263684486585458
1401,nonevent,0.03609479075735059
1402,II,0.9954697635674454
1403,Ib,0.9532566110588095
1404,nonevent,0.022840421129167055
1405,nonevent,0.037023299912808304
1406,nonevent,0.0032605890953118443
1407,nonevent,0.13088756600539528
1408,nonevent,0.007166530263380094
1409,Ib,0.8428200341593115
1410,nonevent,0.4476869650912833
1411,nonevent,0.04145457454620594
1412,II,0.9921766820832021
1413,nonevent,0.13327967223635084
1414,II,0.9867252583098349
