id,class4,p
1357,Ib,0.9248952064651094
1358,nonevent,0.014280382749575863
1359,nonevent,0.030595283648816623
1360,II,0.6628451377852039
1361,nonevent,0.0494858386554329
1362,Ib,0.9004979199136974
1363,Ib,0.6059920728194444
1364,Ib,0.9345391818417438
1365,nonevent,0.03936780839165364
1366,II,0.6350242644054913
1367,nonevent,0.19035904617335503
1368,nonevent,0.06417174270558659
1369,nonevent,0.07827639972556483
1370,nonevent,0.16676044110122165
1371,II,0.7063256528064665
1372,nonevent,0.28993363892430485
1373,Ib,0.9478977577670399
1374,nonevent,0.060352530105893004
1375,nonevent,0.019297760170634892
1376,nonevent,0.45309445010148525
1377,II,0.4366504151619489
1378,Ib,0.8500387226070137
1379,nonevent,0.4509694775448081
1380,Ib,0.9100115568648147
1381,Ib,0.9231293561184217
1382,II,0.7431318767439882
1383,nonevent,0.3003823449249358
1384,nonevent,0.3333145944327587
1385,nonevent,0.16707871030302576
1386,nonevent,0.05043514613962021
1387,nonevent,0.0016630274764587157
1388,II,0.9871675699759559
1389,II,0.8493735026463994
1390,nonevent,0.05332815646694433
1391,II,0.8549249395003022
1392,nonevent,0.027220313353201044
1393,nonevent,0.0505817069375921
1394,nonevent,0.0591900524754975
1395,Ib,0.9582291900835677
1396,II,0.9584981307197953
1397,nonevent,0.001373810282532379
1398,nonevent,0.3348815343437079
1399,II,0.617334684700391
1400,II,0.8346911441462427
1401,nonevent,0.0416198197854184
1402,II,0.9694764491978171
1403,Ib,0.9094738058512631
1404,nonevent,0.08096194608898583
1405,nonevent,0.05913884004020476
1406,nonevent,0.008767916888224016
1407,nonevent,0.23144761397156127
1408,nonevent,0.03191050434269681
1409,Ib,0.958654428355298
1410,nonevent,0.366567356636563
1411,nonevent,0.04209489002950565
1412,II,0.8022207832532725
1413,nonevent,0.1186736267702107
1414,Ib,0.9536366667726963
