id,class4,p
1349,nonevent,0.005840033064404194
1350,Ib,0.9707709916845626
1351,nonevent,0.38564011597004205
1352,nonevent,0.008611544006577087
1353,Ib,0.9921307078091072
1354,nonevent,0.05774577234424371
1355,Ia,0.9863385412745117
1356,nonevent,0.1677697251351215
1357,Ib,0.9597870895725459
1358,nonevent,0.046438635188383905
1359,nonevent,0.05820428777118202
1360,II,0.6132855305083668
1361,nonevent,0.3011699714824592
1362,II,0.9600572819741523
1363,II,0.6098424966938607
1364,Ib,0.9836839656983095
1365,nonevent,0.04386743517299696
1366,Ib,0.8425507089246732
1367,nonevent,0.07418780134368315
1368,nonevent,0.04279019422717144
1369,nonevent,0.04915297875073621
1370,nonevent,0.23998692406792732
1371,II,0.815038594167647
1372,nonevent,0.1461001277978467
1373,Ib,0.9850617980320288
1374,nonevent,0.005766468602790462
1375,nonevent,0.01887567698945022
1376,nonevent,0.21151904423857576
1377,II,0.7421537480883609
1378,Ib,0.7640703883500726
1379,nonevent,0.4958554037454553
1380,Ib,0.9655603230603329
1381,Ib,0.9236819740123028
1382,II,0.8349740085588044
1383,nonevent,0.17152511696441763
1384,nonevent,0.27788374640275426
1385,nonevent,0.2335010403840155
1386,nonevent,0.07984976428621082
1387,nonevent,0.020022940099935865
1388,II,0.9893765911155086
1389,Ib,0.9183905809635988
1390,nonevent,0.01565627987303807
1391,Ib,0.9102962350949926
1392,nonevent,0.0725711514377355
1393,nonevent,0.06461256831430601
1394,nonevent,0.0039048389911527184
1395,Ib,0.9824282697235351
1396,II,0.9759062992128259
1397,nonevent,0.0031779059127754776
1398,nonevent,0.2865636204191499
1399,nonevent,0.13857071694479256
1400,II,0.9053953416261975
1401,nonevent,0.058885651503452034
1402,II,0.9687239050965778
1403,Ib,0.883464807344097
1404,nonevent,0.1275870558440234
1405,nonevent,0.08144995863648588
1406,nonevent,0.008359113344732643
1407,nonevent,0.24671222315652572
1408,nonevent,0.14517291790155265
1409,Ib,0.9928206796707659
1410,nonevent,0.2890319749883781
1411,nonevent,0.09428051115367095
1412,II,0.9149477578602364
1413,nonevent,0.21181056553436756
1414,Ib,0.9740609810197557
