id,class4,p
1333,II,0.11657564628822271
1334,II,0.09256497052634344
1335,Ib,0.07107383303609491
1336,II,0.02002561952885355
1337,Ib,0.061270148378822976
1338,nonevent,0.00819694333376453
1339,nonevent,0.0014350627808323566
1340,Ib,0.060934144832940525
1341,II,0.06896010495960225
1342,Ib,0.0921887628295225
1343,Ib,0.04546734911230923
1344,nonevent,3.880214282109603e-05
1345,Ib,0.24404612621499747
1346,nonevent,0.0027314207504547093
1347,II,0.22144022306721942
1348,II,0.2923691828911596
1349,nonevent,6.324301000126501e-06
1350,Ib,0.021197300818710546
1351,nonevent,0.0016445616592135914
1352,nonevent,0.016447879610389037
1353,Ib,0.05831863446205636
1354,nonevent,0.004327320424328068
1355,II,0.126785958008377
1356,nonevent,0.026682929972734783
1357,Ib,0.1459918596789038
1358,nonevent,2.7022104143883682e-05
1359,nonevent,0.0025815154709615384
1360,II,0.08249556158271644
1361,nonevent,0.025001540636617293
1362,II,0.20918566347821135
1363,nonevent,0.13170756216781637
1364,Ib,0.054310004768618074
1365,nonevent,0.0010109356974535846
1366,II,0.0739261451394209
1367,nonevent,0.00267470856765224
1368,nonevent,8.30271911988095e-05
1369,nonevent,6.912850797572628e-05
1370,nonevent,0.02373544031368809
1371,II,0.052044022813966195
1372,nonevent,0.00399285723654401
1373,Ib,0.042727851631761606
1374,nonevent,0.0011057143791424764
1375,nonevent,0.00043533574065275665
1376,nonevent,0.03877572958336142
1377,II,0.00029312042137072863
1378,Ib,0.1667895166111539
1379,nonevent,0.05301440758493383
1380,Ib,0.06268037280969715
1381,Ib,0.064223654042638
1382,II,0.10697486138911687
1383,nonevent,0.001166801820889411
1384,nonevent,0.0008696661275126329
1385,nonevent,0.16465258646217668
1386,nonevent,0.0033777222714433874
1387,nonevent,0.01469898476174142
1388,II,0.066608323126148
1389,Ib,0.009229991504475706
1390,nonevent,1.9515718312523742e-05
1391,Ib,0.03774713454570996
1392,nonevent,0.007227325562303747
1393,nonevent,0.009598342300245755
1394,nonevent,0.004925136808455408
1395,Ib,0.0431510950503742
1396,II,0.10305423761030949
1397,nonevent,0.004345016621625579
1398,nonevent,0.004066313874449965
1399,nonevent,0.0012948751122422043
1400,II,0.1336290405726075
1401,nonevent,0.0012213243383919243
1402,II,0.07559659302552843
1403,Ib,0.03185227318804362
1404,nonevent,0.024061229391142264
1405,nonevent,0.006835505058525264
1406,nonevent,8.046235927901477e-06
1407,nonevent,0.01876914485252488
1408,nonevent,0.07482812638400849
1409,Ib,0.01867192274981214
1410,nonevent,0.0388258058529744
1411,nonevent,0.008749148984451767
1412,II,0.02172697707991091
1413,nonevent,0.02982111957677767
1414,Ib,0.04642134069662651
