id,class4,p
1361,nonevent,0.9978675157500306
1362,Ib,0.42269755845360635
1363,Ib,0.3574773491406809
1364,II,0.6127821908326454
1365,nonevent,0.9745204647028738
1366,II,0.593058323765305
1367,II,0.6130322171722861
1368,II,0.8985444142023606
1369,nonevent,0.9993690020650016
1370,nonevent,0.5491044225094677
1371,II,0.5196389485769822
1372,nonevent,0.8668682352371342
1373,II,0.57068526983342
1374,nonevent,0.9988975006395187
1375,nonevent,0.7706643819464031
1376,Ib,0.3360033448845098
1377,II,0.8552962388604506
1378,II,0.5806808589175765
1379,Ib,0.3747898340035853
1380,II,0.655747489356145
1381,II,0.6013437052373165
1382,II,0.766035799871217
1383,nonevent,0.8769610356702363
1384,nonevent,0.7247052025449058
1385,Ib,0.33064676847162017
1386,nonevent,0.991495479374209
1387,nonevent,0.7498573949185886
1388,Ib,0.41045215477778946
1389,II,0.6049959559920826
1390,nonevent,0.687270326866064
1391,nonevent,0.7580614613342018
1392,nonevent,0.9731792695390048
1393,nonevent,0.6029148263147686
1394,Ib,0.3166020576561322
1395,II,0.6477299712072088
1396,Ib,0.37409496895454997
1397,nonevent,0.9994466402562989
1398,nonevent,0.838354372478882
1399,nonevent,0.7254019421899677
1400,II,0.5611356766888207
1401,nonevent,0.9873055236178213
1402,Ib,0.3834130415016791
1403,II,0.7626991288831763
1404,nonevent,0.7768361266637596
1405,nonevent,0.8447594702428705
1406,nonevent,0.7458868158806637
1407,Ib,0.36574103027775845
1408,nonevent,0.7187397043235701
1409,II,0.6134767324861856
1410,nonevent,0.8180074551805677
1411,nonevent,0.9686321952285957
1412,II,0.6391481698577323
1413,nonevent,0.9688950512043633
1414,II,0.5581048081660901
